Date,Open,High,Low,Close,Volume
2019-03-07 00:00:00+00:00,25644.47,25712.07,25347.17,25482.47,20.2691
2019-03-08 00:00:00+00:00,25482.97,25504.47,25215.569,25499.97,16.851
2019-03-10 00:00:00+00:00,25439.47,25478.469,25421.47,25423.969,0.6075999999999999
2019-03-11 00:00:00+00:00,25423.969,25756.47,25219.669,25735.97,18.0848
2019-03-12 00:00:00+00:00,25735.469,25763.469,25517.669,25548.97,16.8863
2019-03-13 00:00:00+00:00,25548.97,25777.67,25456.97,25727.97,15.7999
2019-03-14 00:00:00+00:00,25727.97,25785.07,25610.17,25721.47,10.8539
2019-03-15 00:00:00+00:00,25722.97,25927.67,25646.17,25865.47,10.7986
2019-03-17 00:00:00+00:00,25837.969,25849.47,25813.47,25832.97,0.1481
2019-03-18 00:00:00+00:00,25832.97,25950.969,25776.07,25937.47,8.1183
2019-03-19 00:00:00+00:00,25937.47,26112.669,25812.669,25856.97,10.7499
2019-03-20 00:00:00+00:00,25857.47,25931.07,25656.969,25718.47,17.4688
2019-03-21 00:00:00+00:00,25717.969,26011.67,25574.57,25979.47,14.065
2019-03-22 00:00:00+00:00,25979.47,26004.47,25502.67,25541.47,20.6907
2019-03-24 00:00:00+00:00,25584.469,25619.47,25530.469,25558.47,0.5142
2019-03-25 00:00:00+00:00,25558.47,25605.67,25350.47,25575.97,23.4506
2019-03-26 00:00:00+00:00,25575.97,25795.67,25543.67,25624.97,13.5846
2019-03-27 00:00:00+00:00,25624.97,25756.67,25418.67,25606.47,9.5304
2019-03-28 00:00:00+00:00,25606.47,25802.97,25504.969,25787.47,10.3555
2019-03-29 00:00:00+00:00,25787.47,25945.67,25731.07,25933.97,10.411
2019-03-31 00:00:00+00:00,25990.97,26070.47,25989.97,26060.97,0.4652
2019-04-01 00:00:00+00:00,26060.97,26279.67,26056.469,26265.469,12.7394
2019-04-02 00:00:00+00:00,26266.47,26267.47,26122.669,26143.97,10.6042
2019-04-03 00:00:00+00:00,26143.97,26305.97,26127.97,26250.97,12.4717
2019-04-04 00:00:00+00:00,26251.47,26398.67,26185.069,26355.97,20.4958
2019-04-05 00:00:00+00:00,26355.97,26496.069,26351.97,26385.97,17.4699
2019-04-07 00:00:00+00:00,26372.97,26399.47,26342.97,26386.469,0.5835
2019-04-08 00:00:00+00:00,26386.469,26386.469,26238.169,26313.47,19.1098
2019-04-09 00:00:00+00:00,26313.47,26337.47,26095.669,26132.97,17.2893
2019-04-10 00:00:00+00:00,26133.469,26222.57,26097.669,26179.97,16.2406
2019-04-11 00:00:00+00:00,26179.97,26221.67,26060.169,26169.97,13.6029
2019-04-12 00:00:00+00:00,26170.97,26439.17,26143.07,26404.47,8.8977
2019-04-14 00:00:00+00:00,26426.47,26429.47,26395.969,26412.97,0.2216
2019-04-15 00:00:00+00:00,26412.47,26471.07,26313.97,26379.47,6.2327
2019-04-16 00:00:00+00:00,26379.47,26552.07,26375.469,26423.47,6.617
2019-04-17 00:00:00+00:00,26422.97,26513.569,26381.67,26449.47,5.8614
2019-04-18 00:00:00+00:00,26449.969,26602.67,26308.57,26572.47,10.034
2019-04-21 00:00:00+00:00,26566.469,26625.97,26559.06,26603.47,0.2669
2019-04-22 00:00:00+00:00,26603.47,26630.969,26451.67,26509.969,7.1371
2019-04-23 00:00:00+00:00,26510.469,26694.67,26464.969,26665.969,5.6178
2019-04-24 00:00:00+00:00,26665.469,26699.07,26527.97,26560.47,6.8409
2019-04-25 00:00:00+00:00,26560.47,26582.97,26306.669,26427.969,5.4011
2019-04-26 00:00:00+00:00,26427.47,26542.67,26361.07,26532.47,6.7071
2019-04-28 00:00:00+00:00,26524.969,26539.97,26517.97,26521.97,0.0901
2019-04-29 00:00:00+00:00,26521.97,26601.67,26498.069,26560.97,3.9966
2019-04-30 00:00:00+00:00,26560.97,26665.97,26417.669,26665.47,7.0135
2019-05-01 00:00:00+00:00,26665.47,26708.47,26350.469,26385.97,6.4203
2019-05-02 00:00:00+00:00,26386.969,26480.57,26176.169,26302.97,10.1327
2019-05-03 00:00:00+00:00,26302.469,26536.669,26272.969,26522.97,8.5732
2019-05-05 00:00:00+00:00,26126.47,26182.97,26031.969,26056.469,1.1618
2019-05-06 00:00:00+00:00,26056.469,26477.169,25955.469,26309.97,16.8006
2019-05-07 00:00:00+00:00,26310.47,26421.47,25786.669,25956.47,20.7043
2019-05-08 00:00:00+00:00,25955.969,26117.67,25834.069,25973.969,20.0529
2019-05-09 00:00:00+00:00,25973.969,25992.97,25512.669,25847.97,14.11
2019-05-10 00:00:00+00:00,25845.97,26020.17,25468.17,25968.669,18.7221
2019-05-12 00:00:00+00:00,25738.47,25821.469,25716.47,25722.97,1.1871
2019-05-13 00:00:00+00:00,25721.97,25752.969,25224.669,25251.97,24.4161
2019-05-14 00:00:00+00:00,25252.469,25688.67,25248.97,25595.97,15.8673
2019-05-15 00:00:00+00:00,25595.97,25725.5,25334.669,25646.47,10.9175
2019-05-16 00:00:00+00:00,25646.47,25955.67,25550.969,25888.47,9.042
2019-05-17 00:00:00+00:00,25888.47,25949.67,25627.07,25782.47,15.8915
2019-05-19 00:00:00+00:00,25776.47,25877.469,25776.47,25861.969,0.4236
2019-05-20 00:00:00+00:00,25862.469,25900.969,25557.67,25745.47,14.7468
2019-05-21 00:00:00+00:00,25745.97,25898.17,25715.07,25884.97,17.8513
2019-05-22 00:00:00+00:00,25884.47,25905.97,25726.469,25738.47,13.8143
2019-05-23 00:00:00+00:00,25738.47,25747.97,25326.669,25488.97,14.4208
2019-05-24 00:00:00+00:00,25488.97,25662.17,25488.969,25619.969,11.39
2019-05-26 00:00:00+00:00,25616.47,25656.97,25598.469,25622.969,0.2977
2019-05-27 00:00:00+00:00,25623.469,25694.569,25582.47,25651.97,5.3384
2019-05-28 00:00:00+00:00,25651.97,25716.669,25332.969,25360.469,7.95
2019-05-29 00:00:00+00:00,25360.469,25367.47,24934.669,25108.469,20.818
2019-05-30 00:00:00+00:00,25108.469,25217.669,24952.47,24964.47,10.634
2019-05-31 00:00:00+00:00,24964.47,25047.47,24782.17,24797.469,17.9355
2019-06-02 00:00:00+00:00,24730.97,24735.47,24608.469,24638.97,1.0056
2019-06-03 00:00:00+00:00,24638.97,24931.669,24602.07,24877.97,20.829
2019-06-04 00:00:00+00:00,24877.47,25409.97,24819.97,25394.469,25.5354
2019-06-05 00:00:00+00:00,25393.97,25550.169,25330.97,25507.97,18.7878
2019-06-06 00:00:00+00:00,25507.969,25800.669,25498.969,25721.47,17.5915
2019-06-07 00:00:00+00:00,25721.969,26074.169,25698.47,25993.47,8.2386
2019-06-09 00:00:00+00:00,26255.97,26255.97,26094.969,26095.969,0.3019
2019-06-10 00:00:00+00:00,26095.47,26213.67,26034.47,26057.47,10.7741
2019-06-11 00:00:00+00:00,26057.47,26247.67,25997.17,26037.47,10.5189
2019-06-12 00:00:00+00:00,26038.47,26086.67,25950.069,26033.47,13.3791
2019-06-13 00:00:00+00:00,26033.47,26141.17,25878.97,26090.469,12.6593
2019-06-14 00:00:00+00:00,26090.969,26162.67,25991.669,26109.67,6.7807
2019-06-16 00:00:00+00:00,26118.97,26167.97,26115.469,26151.47,0.1657
2019-06-17 00:00:00+00:00,26151.47,26196.97,26044.669,26114.47,6.2374
2019-06-18 00:00:00+00:00,26114.47,26528.67,26055.069,26498.97,15.2154
2019-06-19 00:00:00+00:00,26498.97,26600.47,26412.669,26581.47,8.9385
2019-06-20 00:00:00+00:00,26580.97,26799.669,26537.169,26751.97,11.9318
2019-06-21 00:00:00+00:00,26751.97,26909.67,26670.969,26683.67,11.0795
2019-06-23 00:00:00+00:00,26668.469,26727.47,26663.97,26716.969,0.2
2019-06-24 00:00:00+00:00,26717.469,26802.67,26708.47,26753.47,6.0228
2019-06-25 00:00:00+00:00,26753.47,26810.47,26492.969,26522.469,10.4009
2019-06-26 00:00:00+00:00,26522.469,26688.07,26493.47,26523.969,11.8738
2019-06-27 00:00:00+00:00,26523.969,26651.569,26432.069,26598.969,12.4702
2019-06-28 00:00:00+00:00,26598.969,26668.67,26516.67,26665.17,8.2995
2019-06-30 00:00:00+00:00,26806.469,26857.97,26787.97,26807.47,0.6562
2019-07-01 00:00:00+00:00,26807.47,26891.07,26613.669,26672.969,13.3355
2019-07-02 00:00:00+00:00,26671.97,26810.67,26632.17,26782.969,9.3893
2019-07-03 00:00:00+00:00,26782.47,26996.97,26745.469,26967.47,8.6506
2019-07-04 00:00:00+00:00,26966.97,27001.07,26942.069,26987.47,4.1612
2019-07-05 00:00:00+00:00,26987.969,27001.97,26728.669,26888.17,15.4591
2019-07-07 00:00:00+00:00,26919.469,26920.47,26864.47,26866.469,0.3824
2019-07-08 00:00:00+00:00,26866.97,26872.47,26745.67,26766.969,15.7057
2019-07-09 00:00:00+00:00,26766.969,26808.67,26655.569,26775.969,16.2152
2019-07-10 00:00:00+00:00,26776.969,26983.17,26689.069,26868.969,20.9797
2019-07-11 00:00:00+00:00,26868.969,27104.97,26859.969,27103.47,14.7996
2019-07-12 00:00:00+00:00,27103.47,27335.169,27099.969,27309.17,7.1289
2019-07-14 00:00:00+00:00,27309.97,27319.97,27290.97,27295.47,0.1013
2019-07-15 00:00:00+00:00,27295.47,27401.57,27266.97,27366.469,6.3128
2019-07-16 00:00:00+00:00,27366.469,27401.07,27287.67,27332.97,6.6536
2019-07-17 00:00:00+00:00,27333.47,27382.07,27159.469,27178.47,9.3171
2019-07-18 00:00:00+00:00,27178.47,27344.97,27067.669,27268.47,9.6526
2019-07-19 00:00:00+00:00,27268.47,27340.669,27133.669,27139.67,9.4134
2019-07-21 00:00:00+00:00,27118.97,27166.47,27098.47,27157.47,0.5979
2019-07-22 00:00:00+00:00,27157.47,27221.67,27089.67,27186.469,11.5058
2019-07-23 00:00:00+00:00,27186.469,27369.669,27167.97,27340.47,9.8657
2019-07-24 00:00:00+00:00,27341.469,27356.47,27187.669,27273.469,10.3559
2019-07-25 00:00:00+00:00,27273.469,27362.07,27060.669,27135.969,15.4985
2019-07-26 00:00:00+00:00,27136.469,27212.67,27122.669,27169.17,9.0496
2019-07-28 00:00:00+00:00,27168.97,27181.47,27163.469,27167.47,0.0958
2019-07-29 00:00:00+00:00,27167.47,27276.67,27133.0,27247.969,4.3682
2019-07-30 00:00:00+00:00,27247.969,27270.47,27063.67,27231.47,9.2612
